"BehaviorSpace results (NetLogo 5.0.5)"
"PTM_R.nlogo"
"sire-offspring"
"04/27/2014 11:40:40:533 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","4","0","4"
"[run number]","initial-males","distribution","male-min-resources","distance-trees","x-num-territories","regeneration-time","female-min-resources","age-of-dispersal","stop-ticks","prob-subordinate-win","create-figures","total-trees","table-name1","cost-offspring","initial-females","table-name2","y-num-territories","energy-to-reproduce","export-tables","[step]","length [offspring-sired] of males"
"881","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"882","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"883","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"884","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"885","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"886","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"887","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"888","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"889","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"890","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"891","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"892","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"893","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"894","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"895","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"896","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"897","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"898","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"899","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
"900","24","3","5","0.25","5","10","10","10","1000","0.2","false","500","""PTM_offspring""","20","25","""""","5","80","false","1000","24"
